code,label,long,lat
330040064,PHARMACIE ROBINE,-0.635232505616802,44.9292505686456
330040080,PHARMACIE ALLAIN-GAUJOUR,-0.638111014972355,44.9097745573217
330040114,SELARL PHARMACIE DE LA RENNEY,-0.627453733820558,44.9124900380182
330040130,PHARMACIE BRODU-JAMET,-0.07459915061422,44.749164984015
330040148,CENTRE DE SOINS INFIRMIERS,-0.650185690266442,44.8561741854205
330040163,PHARMACIE DE L'ALLIANCE,-0.662958288721934,45.1268324515036
330040213,SELARL PHARMACIE DU PORT,-0.664084919383538,45.1256641970631
330040247,PHARMACIE VIRIOT,-0.66218448779594,45.1291879291663
330040262,PHARMACIE DU LAC,-0.571426456290228,44.8732181478538
330040288,SERV  AIDE HAMITI LEBBAD SALLY SALIMA,-0.837365885166658,45.1837787591117
330040312,PHARMACIE FRANCOIS,-0.60673021569607,44.8466639310802
330040346,PHARMACIE DES HERBES,-0.608529492857652,44.8470623555395
330040361,PHARMACIE VIALLARD-BECOUARN,-0.610922084523662,44.8471710558196
330040395,PHARMACIE DE PICOT,-0.73745756871569,44.9020114419042
330040411,PHARMACIE DUBOY,-0.603641684887708,44.8305631060978
330040429,SERVICE AIDE EDUC AT HOME,-0.590626235898171,44.7881496392559
330040445,PHARMACIE SUPPLISSON-REULET,-0.60084877357559,44.8364850261762
330040460,PHARMACIE DE L'ARGONNE,-0.573165645135812,44.8299721277018
330040494,PHARMACIE CARNEL,-0.625404366903583,44.8387962087341
330040510,MA PHARMACIE BERGONIE,-0.578195936192304,44.8248998980278
330040528,ACCOMPAGNEMENT SOCIAL GIRONDE-ESPOIR,-0.510684552958886,44.8451959306997
330040544,PHARMACIE D'AQUITAINE,-0.577757373806839,44.8319104733446
330040569,HOPITAL DE JOUR ENFANTS AMAZONE,-0.228140210754118,44.9135510089602
330040577,PHARMACIE DU SACRE COEUR,-0.565637449180517,44.8217130049938
330040593,PHARMACIE TEBOULLE,-0.573887462083774,44.8567945459682
330040643,PHARMACIE LASSIAZ,-0.581824002027587,44.8391136214933
330040726,SARL PHARMACIE MARITIME,-0.557323812466069,44.8596917789277
330040742,PHARMACIE LAFARGUE,-0.575886436152742,44.8364410367437
330040791,SARL  PHARMACIE SAINT AUGUSTIN,-0.610728445534674,44.8321657569086
330040809,ESAT ARCA BAIE,-1.07121016197225,44.6357196263516
330040825,PHARMACIE DE LA CROIX BLANCHE,-0.593921801934638,44.8459702192086
330040841,PHARMACIE MORARD,-0.572478273137547,44.8430362949781
330040858,LBM LAM ANABIO - REPUBLIQUE,-0.630403701678404,44.805819836568
330040890,GRANDE PHARMACIE GINKO,-0.57092009713722,44.8791629500709
330040908,LBM LAM ANABIO - NEGREVERGNE,-0.679951457341363,44.8173511417078
330040924,PHARMACIE PRINCIPALE,-0.610593107411821,44.8334292389978
330040940,SNC PHARMACIE LARTIGAU,-0.579725414821573,44.8464698496365
330041013,PHARMACIE CHATINIERES-DABADIE,-0.584846245186362,44.8495264771483
330041039,R P A  XIV JUILLET,-0.246058587629824,44.5518857540976
330041047,PHARMACIE FONDAUDEGE,-0.585994547476063,44.8500093895479
330041062,EURL PHARMACIE NANA,-0.58742556219614,44.8312259004417
330041096,PHARMACIE GAMBETTA,-0.580046157817479,44.8409906630118
330041112,PHARMACIE GAMBETTA,-0.580445488496972,44.8417303224396
330041146,NEWPHARMA,-0.585839687635776,44.8232902603567
330041161,PHARMACIE  GEORGES BONNAC,-0.622233038785306,44.8769142026864
330041195,PHARMACIE SAINT BRUNO,-0.587472204721972,44.8393699754927
330041211,SARL PHARMACIE  DE BORDEAUX LAC,-0.566154410179201,44.8866894117082
330041245,PHARMACIE LACAPE,-0.579127190684658,44.8430283237462
330041260,PHARMACIE  DES GRANDS HOMMES,-0.577147255745719,44.8432282876031
330041294,PHARMACIE HUGUERIE,-1.10030207890824,44.637114802684
330041344,PHARMACIE DUVERGER,-0.578112333475626,44.833644749456
330041377,PHARMACIE BAVOUZET-DAIGNEAU,-0.611778255293045,44.8325173130287
330041393,PHARMACIE JUDAIQUE,-0.971132660801554,44.6363581308285
330041419,GCS POLE DE SANTE ARCACHON - ET SIEGE,-1.14548207841676,44.6328145532618
330041427,PHARMACIE GOUDET-POIRIER,-0.596854618365421,44.8403350657286
330041476,PHARMACIE E. CLERC - S. BOUZATS,-0.577473036483824,44.8549602763546
330041492,PHARMACIE NUHRICH-ORTET,-0.581216572985035,44.8522492653095
330041518,GCS CHIR. CANCERO. MAMMAIRE - ET SIEGE,-0.235607322744334,44.5475912866301
330041542,PHARMACIE LONGCHAMPS,-0.581943736409743,44.8500240061822
330041559,GCS IRM BASSIN D'ARCACHON - ET SIEGE,-1.14548207841676,44.6328145532618
330041575,PHARMACIE SONNES-GATTO,-0.582184355203896,44.8217717430138
330041591,PHARMACIE MANDRON-TIVOLI,-0.587551079075653,44.8579100199392
330041609,IRM BASSIN D'ARCACHON,-1.14548207841676,44.6328145532618
330041625,PHARMACIE BOUTAMI,-0.597048973875977,44.8479751128995
330041641,PHARMACIE FAYON,-0.58969037838271,44.8252070044976
330041674,PHARMACIE TOCAVEN,-0.593220657336109,44.8231017732598
330041690,PHARMACIE DE LA MEDOQUINE,-0.597321247711726,44.8198612580242
330041724,PHARMACIE DES BASSINS A FLOTS,-0.547875374603696,44.8690446540903
330041740,PHARMACIE PLAYE-ALBRAND,-0.592421162125696,44.8276087412781
330041765,SARL PHARMACIE DES CARMES,-0.575837915983569,44.8401341393575
330041781,PHARMACIE BURDIGALA,-0.58346897541922,44.8416263671409
330041799,GCS TELESANTE AQUITAINE - ET SIEGE,-0.596362041989334,44.8311428219132
330041815,PHARMACIE SAINT-SEURIN,-0.586275119698881,44.842839790583
330041914,SELAS PHARMACIE D'ORNANO,-0.588646275806927,44.834254289133
330041930,PHARMACIE MANGE,-0.598234402215251,44.8315444300677
330041948,GCS CTRE IRM CANCEROLOGIE - ET SIEGE,-0.5797918604271,44.8235731116591
330041963,PHARMACIE ROUMAZEILLES,-0.581155581774919,44.8419597490122
330041989,CENTRE IRM CANCEROLOGIE BORDEAUX,-0.5797918604271,44.8235731116591
330041997,PHARMACIE CONY,-0.572639107878497,44.8389349169716
330042011,PHARMACIE PASTEUR,-0.574289677237993,44.8337626168934
330042029,GCS LOGAR - ET SIEGE,-1.14548207841676,44.6328145532618
330042045,PHARMACIE ABADIE-GASQUIN,-0.587902036366293,44.8465120914837
330042060,PHARMACIE DU LAVOIR,-1.00870244450873,44.6823232180948
330042078,GCS RES CANCERO. AQUITAINE - ET SIEGE,-0.5797918604271,44.8235731116591
330042094,LA PETITE PHARMACIE-RUE DE PESSAC,-0.584758441212637,44.8279955291022
330042110,PHARMACIE CONTINSOUZAS ARLETTE,-0.578047333816968,44.8382297277522
330042128,GCS IFSI AQUITAINE - ET SIEGE,-0.601104830856624,44.8139153787428
330042144,PHARMACIE DES CHARTRONS,-0.573200464814047,44.8526114059695
330042169,HOPITAL DE JOUR ENFANTS PODENSAC,-0.354947574950876,44.6520455212952
330042177,PHARMACIE PORTAL,-0.572475488228187,44.8537820558784
330042193,PHARMACIE DUBARRY,-0.568917663088166,44.8397937606842
330042219,HOPITAL DE JOUR ADULTES CADILLAC,-0.187417262133652,44.8301676416903
330042227,PHARMACIE DES LANDES,-0.579575549728533,44.828364846039
330042243,PHARMACIE DE LESTONNAT,-0.619784812035929,44.8528585722102
330042292,SELAS  PHARMACIE   RANDAZZO,-0.574389384120635,44.8414966643262
330042326,SELARL PHARMACIE NORMALE,-0.573452157260925,44.8357678564928
330042375,PHARMACIE PICCIRILLO-VAYSSIE,-0.705336540548551,44.7938501732417
330042409,ACCOMPAGNEMENT SOCIAL  CPCV,-0.56409773043276,44.7784959300802
330042425,PHARMACIE CAZAUX-LACLOTTE GIACOMETTI,-0.584213236971098,44.8310612020509
330042441,PHARMACIE FONTENEAU,-0.576865575225687,44.8441755799859
330042458,LBM EXALAB - ZOLA,-0.59975455528319,44.8639489095204
330042474,PHARMACIE PAUL DOUMER,-0.573415538414533,44.8520889589035
330042490,PHARMACIE VICTOIRE,-0.573505245879208,44.8308903738314
330042508,LBM EXALAB,-0.508884532526937,44.9022304740584
330042524,PHARMACIE HUYNH,-0.566845535953013,44.8362283845629
330042540,SELARL PHARMACIE VICTOR HUGO,-0.570120944670287,44.83529023468
330042565,PHARMACIE MERIADECK,-0.583933846372573,44.83924463955
330042581,PHARMACIE SAINT-YRIEIX-TABOUY,-0.579196563885185,44.8377780668004
330042599,LBM EXALAB,-0.389731491192653,44.7159996742521
330042615,PHARMACIE CLARACQ-MENDIONDO,-0.556084248848988,44.8403087280903
330042631,PHARMACIE NADAL,-0.550672448327434,44.8428866298987
330042664,SARL BALGUERIE BORDEAUX DOCKS,-0.561416989865496,44.8622516048371
330042680,SELARL PHARMACIE LESTRADE PRADIÉ,-0.558875701981012,44.8406220471408
330042698,LBM ACCOLAB SUD-OUEST,-0.9425424013566,45.306395337335
330042714,SELARL -  MA PHARMACIE BASTIDE,-0.560062070051838,44.8420115478966
330042730,SARL PHARMACIE RIVE DROITE,-0.554459249292528,44.8433331229582
330042748,LBM ACCOLAB SUD-OUEST,-1.11634537783353,45.5053737560143
330042763,SARL PHARMACIE TEILLAC,-0.547598597404182,44.84762728714
330042797,PHARMACIE DUPIN,-0.540223679113744,44.8524619347096
330042813,PHARMACIE PINEAU,-0.539405121992026,44.8525610548681
330042839,LBM LABM BIOPOLE 33,-0.572107743571197,44.8132628346108
330042847,PHARMACIE SAINT MEDARD,-0.600432170896868,44.847390379273
330042862,EURL PHARMACIE SALAVERT,-0.616965480687453,44.862628495225
330042888,LBM LABM BIOPOLE 33,-0.567445862165991,44.7816064703729
330042896,PHARMACIE BRIN-DEBACQUE,-0.610399218269932,44.8536574349129
330042912,SELURL - PHARMACIE DUBOIS-HIDEUX,-0.614878273790975,44.8523390049789
330042938,LBM LABM BIOPOLE 33,-0.58535001931452,44.8172073100531
330042946,PHARMACIE MESTRANO,-0.623999827007363,44.8584441080514
330042961,PHARMACIE DE TASSIGNY,-0.579196563885185,44.8377780668004
330042979,FAM AGAPE,0.222868450446906,44.838820354279
330042995,PHARMACIE BERARD-ARGIVIER,-0.622801958165556,44.8493099682478
330043027,PHARMACIE SUBRA,-0.610043247649335,44.8445769537044
330043043,PHARMACIE GUINOT,-0.599198808624768,44.8368287950716
330043076,PHARMACIE DEHONDT,-0.59953072087257,44.8412946154931
330043126,PHARMACIE GAILLARD-MIDOL,-0.578562667993926,44.8185522684914
330043142,PHARMACIE RENARD-PRATVIEL,-0.578562667993926,44.8185522684914
330043191,SARL PHARMACIE GEOFFROY CHABOT,-0.630662441256355,44.8567950199486
330043225,PHARMACIE  JACOB,-0.612722337180013,44.8602611813818
330043241,SNC PHARMACIE CENTRE EUROPE,-0.605980109623538,44.8517309436385
330043274,PHARMACIE SCHRYVE,-0.576945891254475,44.8604470255189
330043290,PHARMACIE GUICHARD,-0.547306110410606,44.8758375472527
330043324,PHARMACIE DE LESCOMBES,-0.647923716229168,44.8788847541042
330043340,SELARL PHARMACIE DE LA PLACE PICARD,-0.571182775641219,44.8552305400957
330043365,PHARMACIE DE FAYOLLE,-0.567907845434194,44.8576692660251
330043381,PHARMACIE DEBRUYNE-CHASSAIGNE,-0.566589361803453,44.8585957923921
330043399,MAISON RELAIS SICHEM,-0.557607338527567,44.8268232414294
330043415,PHARMACIE DU GRAND PARC,-0.581258141521245,44.8597518341631
330043431,PHARMACIE DE BACALAN,-0.545790714402088,44.8746629792491
330043449,MAISON RELAIS BETHEL,-0.658277439295526,44.8058974658961
330043464,PHARMACIE CHARRIER-BRUCE,-0.566956552889934,44.8626387397522
330043480,EURL PHARMACIE BOUCARD,-0.567445588514663,44.8267540900855
330043498,RESIDENCE MARTIN VIDEAU -CCAS BORDEAUX,-0.538096910838811,44.8666405200421
330043514,PHARMACIE SANGUE,-0.565864478796754,44.8228953463009
330043548,MAISON RELAIS - PRADO,-0.252153352430007,44.5577880809297
330043563,PHARMACIE LA FLECHE,-0.566511981917047,44.8348457813836
330043589,MAISON RELAIS LA BERGERIE,-0.369985342259244,44.8992613833139
330043597,PHARMACIE DES CAPUCINS,-0.568575249569495,44.8302217906506
330043613,PHARMACIE PISSOT-GARNIER,-0.567471368630304,44.831485710702
330043639,VILLA LOUISE,-0.211345965335619,44.4336504423418
330043647,PHARMACIE LENHOF-PASQUET,-0.558051082905243,44.8240728342187
330043688,MAISON RELAIS LA CITE,-0.586735629297341,44.8271267684948
330043696,PHARMACIE NIEL,-0.548986955571895,44.8182286201156
330043712,MA PHARMACIE BOSC,-0.551793493955677,44.8154548634607
330043738,MAISON RELAIS CRESPY,-0.590412131630608,44.8069629555904
330043746,PHARMACIE ROTRUBIN,-0.566850693441961,44.8296103531655
330043761,PHARMACIE GASTÉ,-0.561779008407457,44.8283818530959
330043795,PHARMACIE BISTUE,-0.559631033352508,44.8279812802527
330043811,PHARMACIE LARROQUE LEGENDRE,-0.556462181886538,44.8299377169762
330043845,PHARMACIE PUJOL-GUICHARD JACQUELINE,-0.556839290320154,44.8273336502434
330043878,SESSAD,-1.08989376491198,44.6365458943826
330043910,PHARMACIE ROBIGO,-0.572322725706036,44.8282292312534
330043928,SESSAD PRO CUB,-0.549912978246862,44.8158512564342
330043977,PHARMACIE DE LA PYRAMIDE,-0.572434709092843,44.8193591420424
330044009,ACCOMPAGNEMENT SOCIAL LE CRI,-0.567728554565565,44.8225568946948
330044025,MA PHARMACIE BELCIER,-0.553115227573215,44.8225980718614
330044041,PHARMACIE CASTANO - SPADA SELARL,-0.57318731240842,44.8132559809534
330044074,PHARMACIE DAUVIGNAC-PETITPIED,-0.568394785214504,44.8286774516324
330044090,PHARMACIE DE NANSOUTY,-0.571926633245943,44.8205489359252
330044108,LBM ACCOLAB SUD-OUEST,-1.06520345899123,45.1877785709568
330044124,PHARMACIE MUTUALISTE,-0.545447175963906,44.8755247345961
330044140,PHARMACIE MUTUALISTE UDSMG,-0.579474713804022,44.8400348484623
330044165,PHARMACIE MUTUALISTE,-0.5912939422588,44.8242808566271
330044181,PHARMACIE GUILLAUME-MIREMONT,-0.503322342676166,44.8177577886946
330044199,FOYER HEBERGEMENT RESIDENCE LABARTHE,-0.12969537786137,45.0456209401725
330044215,SELARL PHARMACIE LAFON,-0.560722375638348,45.0423069109411
330044264,SNC PENOUIL-SALEY,-0.600471635152755,44.8553139745235
330044280,PHARMACIE MARTIAL-BODDEZ JANINE,-0.599457919098646,44.8651527216923
330044298,LBM BIOLIB,-0.422781630059517,44.9163903177383
330044314,PHARMACIE ATLANTIS BOUSCAT,-0.599457919098646,44.8651527216923
330044330,PHARMACIE BEAUFRANC-DEMANGE,-0.599457919098646,44.8651527216923
330044348,SERVICE AIDE DOMICILE  ANFASIAD,-0.271810981510959,44.9904564962289
330044363,SNC PHARMACIE DES ECUS,-0.599457919098646,44.8651527216923
330044397,PHARMACIE MARTIAL,-0.599421096550033,44.8650133174178
330044413,SNC MAILLOT,-0.591699560292713,44.86854055901
330044439,CLINIQUE ESTHÉTIQUE AQUITAINE,-0.60230398400866,44.8327705108964
330044447,PHARMACIE BARSE-DUNGLAS,-0.582052288904826,44.865305025185
330044462,PHARMACIE MARTIAL,-0.588121183958181,44.8615354054717
330044496,PHARMACIE MORLENS,-0.618311375781193,44.86667824351
330044512,PHARMACIE GUIMARD-DULIN-BALERE,-0.187847722585997,44.8292073519072
330044546,SARL PHARMACIE BRAUD ET SAINT LOUIS,-0.62659413762451,45.2450838745822
330044561,SELARL DE PHARMACIEN - PHARMACIE YALI,-0.617274809328033,44.8736402207428
330044595,PHARMACIE CENTRALE DE BRUGES,-0.612157382932306,44.882414183418
330044611,SNC PHARMACIE DU STADE,-0.613398402583261,44.8812715134595
330044629,SERV AIDE  COMITE SECOURS POPULAIRE,-0.593424642209388,44.8168692712943
330044645,PHARMACIE THILLIER-MANCIET,-0.594032695505244,44.8834387928064
330044660,PHARMACIE  DE ROBILLARD DE BEAUREPAIRE,-0.54911026136648,44.7520126055876
330044678,SERVICE DOMICILE CCAS CERONS,-0.33787055401595,44.6310186894555
330044694,PHARMACIE BLANC-MARTIN,-0.531705450903809,44.7523599695423
330044710,SARL  LAFUE-SURMELY,-0.320770924982598,44.6370122785742
330044744,EURL PHARMACIE POHE,-0.319391634643533,44.6372276157344
330044777,PHARMACIE MEDEVILLE,-0.31956850088402,44.6366095817604
330044793,PHARMACIE DI BATTISTA,-0.462543701226381,44.7317552815319
330044827,PHARMACIE PERRET-YUNG,-0.488115727630399,44.7672593122382
330044843,PHARMACIE CELLERIER-BOSSERT,-0.642125937583133,44.75150321518
330044876,PHARMACIE JULIE,-0.653046069336011,44.7645453894996
330044892,SELARL PHARMACIE DE GASCOGNE,-0.26188227080561,44.2919727682273
330044926,PHARMACIE DUPRAT-DAUFFY,-0.510394784410313,44.8957064373564
330044942,PHARMACIE TURCAT,-0.50007382879806,44.8946912714067
330044975,PHARMACIE TOURNOUX,-1.04512020342862,45.0783596869488
330044991,PHARMACIE DE CARIGNAN,-0.478876982277207,44.8078114008818
330045014,PHARMACIE RODIER-VAILLE,-0.582383871606193,45.1828842152101
330045030,PHARMACIE CLEMENT,-0.798422825615827,45.027416666004
330045063,PHARMACIE PORTE DU MEDOC,-0.798002701752818,45.0270325785886
330045089,LBM LAM ANABIO,-0.582187498993303,44.7985338292025
330045097,PHARMACIE DE CASTETS,-0.158472746509268,44.5603057013454
330045113,PHARMACIE BUNEL,-0.0517961606687346,44.8543098792828
330045139,LBM LAM ANABIO AMELIE RABA LEON,-0.603263975315258,44.8308547728808
330045147,PHARMACIE CONSTANTIN,-0.0429452544873939,44.8535997041869
330045162,PHARMACIE DES ALLEES,-0.0435722797884026,44.8530860529088
330045188,LBM LAM ANABIO,-0.730778956474665,44.8957012582393
330045196,PHARMACIE PALATIN GUIBERT NATHALIE,-0.0439277129963546,44.8535907758532
330045212,PHARMACIE BOUTHORS,-0.446095599961792,44.6961053705759
330045246,SELARL PHARMACIE DES TILLEUILS,-0.143082594680413,44.5767792830076
330045261,PHARMACIE GAFSI DECOUT,-0.386177811878808,45.0955029203357
330045279,LBM SNCF,-0.558851818016952,44.8230999311126
330045295,SELURL PHARMACIE MEYNARD,-0.389424922617347,45.1012729817787
330045311,PHARMACIE SOUS-LALET,-0.461088698988591,44.7801233642295
330045329,LBM LAM ANABIO - MAZARYCK,-0.643751676726168,44.8508544573477
330045345,PHARMACIE DU PARC PALMER,-0.520051110440583,44.8616989090351
330045378,LBM LAM ANABIO,-1.14755155570701,44.6540459072426
330045394,SELARL PHARMACIE DES QUATRE PAVILLONS,-0.519694837833723,44.86395878732
330045410,PHARMACIE CRAEYMEERSCH,-0.536164387174761,44.842790455129
330045428,LBM LAM ANABIO,-0.608384264330391,44.7796462347812
330045444,PHARMACIE DU PONT ROUGE,-0.534875018141026,44.8557498804145
330045477,PHARMACIE NAMIGOHAR FARCHAD,-0.530034454393842,44.8551388603754
330045493,SARLU PHARMACIE DE L'AVENUE,-0.514460239930526,44.8596942668372
330045519,LBM ACCOLAB SUD-OUEST,-0.446992143991515,44.8264409164069
330045527,PHARMACIE BOS,-0.517463819870974,44.8505633568858
330045543,SNC PHARMACIE DE LA MORLETTE,-0.518056964396858,44.8549939150874
330045576,PHARMACIE MARES,-0.511132865885046,44.8470571866684
330045592,PHARMACIE DE CERONS,-0.333987059244335,44.6316035682635
330045626,PHARMACIE SAYON,-0.639176333386443,44.7306504585303
330045642,PHARMACIE CERDAN,-0.689565127212923,44.7812859438958
330045675,PHARMACIE DE REJOUIT,-0.658039036087471,44.7358842296117
330045691,SELURL PHARMACIE Ô NATUREL,-0.686326660168321,44.7407717542529
330045725,PHARMACIE ARMSTRONG,-0.697422103491425,44.7690457393196
330045741,PHARMACIE BERTHON   CASSAGNE,-0.702344079489709,44.7726992388963
330045774,PHARMACIE AGUSSAN,-0.832676642717288,45.2294386725442
330045790,PHARMACIE CENTRALE,-0.130427904999765,45.0408344621056
330045824,SARL PHARMACIE BOUTET,-0.113778763802587,45.0517603306517
330045840,SELARL PHARMACIE JOUZIER,-0.130574576810963,45.0396850486287
330045865,PHARMACIE BORDAGES,-0.348631778509936,44.7745498339792
330045881,PHARMACIE DE L'ENTRE DEUX MERS,-0.34683708574376,44.7761089356459
330045915,PHARMACIE MARTINEL,-0.453809609122343,44.9706502908703
330045931,PHARMACIE DU CHALAURE,-0.0570530518891754,45.0874655934813
330045949,LBM EXALAB,-0.323487752628028,44.644646438756
330045964,PHARMACIE GAILLARD-BAJEUX,-0.0392837733119755,45.098748306149
330045980,EURL PHARMACIE LA LIVENNE,-0.573017252038625,45.2241848364147
330045998,LBM EXALAB,-0.575314831504495,44.8676646293937
330046012,PHARMACIE GUILLOTON,-0.648832487097911,44.8857823113288
330046038,LBM EXALAB,-0.2484044037241,44.5557973452119
330046046,PHARMACIE KOCIMSKI-CLAVERIE,-0.648832487097911,44.8857823113288
330046061,PHARMACIE DU CENTRE,-0.665887506807191,44.8910049679174
330046095,PHARMACIE HOORENS-VALENTIN,-0.646238572419555,44.8820964968315
330046111,PHARMACIE DENCAUSSE,-0.632394877128573,44.8833868429163
330046145,PHARMACIE DU GRAND LOUIS,-0.643101681428452,44.8615128879049
330046160,PHARMACIE DES BONS ENFANTS,-0.448969656315699,44.8245770538161
330046178,LBM BIOFFICE - TOURNY,-0.576026208413143,44.8443828964676
330046194,EURL PHARMACIE SIMON,-0.53915963885531,44.8421974374535
330046210,PHARMACIE DU CENTRE,-0.52740459557964,44.8301070097829
330046228,LBM BIOFFICE - GUILLEMIN,-0.578131722811509,44.863861524654
330046244,PHARMACIE BUIREL,-0.515587232605925,44.8427911913486
330046269,LBM BIOFFICE,-0.521335947432528,44.8648683334206
330046277,SNC PHARMACIE DE LA GRAVETTE,-0.530156226199627,44.8384405372599
330046293,PHARMACIE BELIN,-0.529309751717474,44.8335990337229
330046327,SELARL BENOIT - BOIGUES - DUBERNET,-0.510684552958886,44.8451959306997
330046343,PHARMACIE RICHARD,-0.27318943993739,44.9241570835188
330046376,PHARMACIE DE FRONTENAC,-0.162295509490993,44.7384719716355
330046392,PHARMACIE BOISSON - MOLIN - ARNOULD,-0.27296784469482,44.9931502264319
330046418,ACCUEIL SOCIAL ARI - ASAIS,-0.568549429497259,44.8384645482203
330046426,PHARMACIE DE GAURIAC,-0.617096095394518,45.0642455357372
330046442,PHARMACIE BRECHAND - BOURDIL,0.0746235611246337,44.8057563214763
330046475,PHIE VAUCHAUSSADE DE CHAUMONT - HELIAS,-0.0863833489506703,44.5847924030145
330046491,PHARMACIE MENEL,-0.181768039674267,44.662272725801
330046525,SNC PHARMACIE DE LAURENZANNE,-0.610822159704521,44.7720161027458
330046541,SELURL - PHARMACIE MALARTIC,-0.59679227478124,44.7732638257962
330046574,SELARL PHARMADYNAMIC,-0.61337745863213,44.7740164796618
330046590,SELARL DE PHARMACIEN,-0.595833423137689,44.7750271478412
330046624,SELARL PHARMACIE GALLAY - GADRET,-0.609807490989416,44.7787346673226
330046640,PHARMACIE DE LA LISIERE,-0.60368230770771,44.7856294764321
330046665,PHARMACIE DE LA POSTE DE GRADIGNAN,-0.614252837837323,44.7726558684822
330046681,PHARMACIE DU PRIEURÉ,-0.616796355743483,44.7690831918661
330046699,SERVICE SOCIOCULTUREL,-0.482022563626668,44.8375027647377
330046715,SELARL PHARMACIE SAINT-GERY,-0.605215465751256,44.781240067715
330046731,PHARMACIE MADEC-MAGESCAS,-0.044289167835823,44.3874952093142
330046764,SARL PHARMACIE GIOLITO,-0.184834333808916,45.0413799087562
330046780,PHARMACIE ROSSIGNOL-BATARD,-0.18726969910572,45.0404667569637
330046798,SERVICE AIDE COEUR ET SOLIDARITE,-0.426507254785285,44.7976624848486
330046814,PHARMACIE  DU GRAND LARGE,-1.07381248724166,44.5947507199379
330046830,PHARMACIE DE LA HUME,-1.11450249126486,44.6388794060132
330046863,PHARMACIE DE MESTRAS,-1.06633555968794,44.6379057821774
330046889,ACCOMPAGNEMENT - MVS,-0.683295535172308,44.8763734482719
330046897,SELARL PHARMACIE DES ILES GLENAN,-1.05995293669214,44.6393899037259
330046913,PHARMACIE DE GUJAN,-1.07745267558765,44.6362160169284
330046939,LBM ACCOLAB SUD-OUEST GALLIENI,-0.5912939422588,44.8242808566271
330046947,PHARMACIE SENESCAL,-0.675791464959271,44.8710764555962
330046962,PHARMACIE MESANGE,-0.678023611424922,44.873030455649
330046988,LBM ACCOLAB SUD-OUEST,-0.630403701678404,44.805819836568
330046996,SARL PHARMACIE AUBLANC,-0.684777903103363,44.874740613779
330047010,PHARMACIE COURBIN,-0.638843666853083,44.494595748335
330047044,PHARMACIE LAGRAVE,-1.06418704322393,45.18674268532
330047077,PHARMACIE GALPIN,-0.369738329463723,44.9206437633739
330047093,PHARMACIE CAPDEVILLE,-0.52740150511981,44.6811326749559
330047127,PHARMACIE GIMENEZ,-1.07039687864527,44.9756755750969
330047143,PHARMACIE DE L'OCEAN,-1.19821064318691,45.0043441583969
330047168,SERVICE AIDE DOMICILE - ASAD BORDEAUX,-0.569477453717091,44.8586399001572
330047176,PHARMACIE GALAND,-0.386875666238069,44.9734711468489
330047192,PHARMACIE MASSON-DREVON,-0.718104926675625,45.0959480839236
330047218,EMMAUS DEVELOPPEMENT INSERTION,-0.572349951250692,44.8212914435681
330047226,SELARL PHARMACIE LAMOTHE LANDERRRON,0.0416635262176816,44.565239538306
330047242,EURL MONDOLONI,-0.416284809177688,44.5660368816635
330047275,PHARMACIE LABUSSIERE,-0.389731491192653,44.7159996742521
330047291,PHARMACIE DEPOND-DROUILLARD,-0.401001921822066,44.7085728562654
330047325,PHARMACIE COCHIN-FERRAND,-0.246098558695928,44.5531063300288
330047341,PHARMACIE MOLEON,-0.245142155019234,44.5554067692938
330047374,A²S PHARMA,-0.249608096442278,44.5533075912099
330047390,SELARL PHARMACIE DU BASSIN,-1.07145775093962,44.7198643568378
330047424,SELARL PHARMACIE DU LITTORAL,-1.04409697630561,44.7058599632723
330047440,SNC PHARMACIE PEZAC FABIEN,-0.342479011951289,45.1081100640748
330047465,PHARMACIE RAUTOU-DAMOY,-0.485300185836122,44.7869965753645
330047481,PHARMACIE KRESSMANN-BOUVIER,-0.49617615750289,44.7836277323554
330047515,PHARMACIE LAMOTHE,-1.20246902952595,44.7240942990301
330047531,SARL PHARMACIE DE LEGE,-1.14506746166148,44.7897706942081
330047564,PHARMACIE BOUAZIZ-GERMAIN,-1.23629549330604,44.6869249168344
330047580,PHARMACIE DU CANON,-1.22941267847797,44.7015198663394
330047614,LE BOURDONNEC ET VILLEGENTE,-0.594632147758568,44.7303277802888
330047630,PHARMACIE NORMANDIN,-0.598307073583663,44.7347298696677
330047663,EURL DUPATY,-0.600803179767321,44.7294404729445
330047713,SELURL DE PHARMACIEN  PHARMACIE LECAT,-0.940132539819695,45.3076009296558
330047739,LBM EXALAB - GAMBETTA,-0.581199751470831,44.8409840627775
330047747,PHARMACIE CATHERINE ROBINE SARL,-0.939307427054757,45.3110892944372
330047762,PHARMACIE MEIGNIE,-0.938847727951722,45.3066869385543
330047788,LBM EXALAB,-0.629767208256271,44.790228875644
330047796,SELURL CROMER,-0.940242709955196,45.3092297754257
330047846,PHARMACIE DE L'HOTEL DE VILLE,-0.245410082034997,44.9148679526131
330047861,PHARMACIE CHASSAGNOUX-BALLION,-0.240175881881786,44.9160903937833
330047895,PHARMACIE REISEMBERG,-0.242819181881219,44.9154383403456
330047911,PHARMACIE   GAMBETTA,-0.241099018750875,44.9163076607471
330047945,PHARMACIE DE LA GABARRE,-0.219130674926845,44.8995787546052
330047960,MA PHARMACIE DU STADE,-0.231462559573324,44.907275513131
